expiry,tte,strike,forward,discount,mid,option_type,iv
2026-09-11,0.049315068493150684,7700.0,7674.645440838248,0.9981892102393874,70.45,call,0.13035975863822047
2026-09-11,0.049315068493150684,7705.0,7674.645440838248,0.9981892102393874,67.9,call,0.12968429944075202
2026-09-11,0.049315068493150684,7710.0,7674.645440838248,0.9981892102393874,65.3,call,0.12886156214564026
2026-09-11,0.049315068493150684,7720.0,7674.645440838248,0.9981892102393874,60.400000000000006,call,0.12744682586483735
2026-09-11,0.049315068493150684,7725.0,7674.645440838248,0.9981892102393874,58.15,call,0.12693267054899485
2026-09-11,0.049315068493150684,7730.0,7674.645440838248,0.9981892102393874,55.7,call,0.12603529869162647
2026-09-11,0.049315068493150684,7735.0,7674.645440838248,0.9981892102393874,53.55,call,0.12552372336917444
2026-09-11,0.049315068493150684,7740.0,7674.645440838248,0.9981892102393874,51.35,call,0.12485734608139036
2026-09-11,0.049315068493150684,7750.0,7674.645440838248,0.9981892102393874,47.099999999999994,call,0.12352161409478593
2026-09-11,0.049315068493150684,7755.0,7674.645440838248,0.9981892102393874,45.15,call,0.12301325342708308
2026-09-11,0.049315068493150684,7760.0,7674.645440838248,0.9981892102393874,43.099999999999994,call,0.12226081673053424
2026-09-11,0.049315068493150684,7765.0,7674.645440838248,0.9981892102393874,41.25,call,0.12175272911254657
2026-09-11,0.049315068493150684,7770.0,7674.645440838248,0.9981892102393874,39.35,call,0.12107818340146674
2026-09-11,0.049315068493150684,7780.0,7674.645440838248,0.9981892102393874,35.8,call,0.1198930187736924
2026-09-11,0.049315068493150684,7785.0,7674.645440838248,0.9981892102393874,34.2,call,0.11947528680410019
2026-09-11,0.049315068493150684,7795.0,7674.645440838248,0.9981892102393874,30.95,call,0.11829349542165202
2026-09-11,0.049315068493150684,7805.0,7674.645440838248,0.9981892102393874,27.95,call,0.11720773557330345
2026-09-11,0.049315068493150684,7810.0,7674.645440838248,0.9981892102393874,26.55,call,0.11671771387273291
2026-09-11,0.049315068493150684,7820.0,7674.645440838248,0.9981892102393874,23.95,call,0.11585844777637139
2026-09-11,0.049315068493150684,7825.0,7674.645440838248,0.9981892102393874,22.55,call,0.11508550636651416
2026-09-11,0.049315068493150684,7830.0,7674.645440838248,0.9981892102393874,21.35,call,0.1146246137132123
